date,quality_grade,site,latitude,longitude,species,common_name,functional_group
2024-10-19,research,"Castle Beach, Falmouth",50.14538928,-5.061660575,Zostera marina,Eelgrass,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14546349,-5.061454639,Zostera marina,Eelgrass,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14536194,-5.062518055,Zostera marina,Eelgrass,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14563979,-5.062190271,Eulalia clavigera,Emerald Green Paddle Worm,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14548473,-5.062128799,Eulalia clavigera,Emerald Green Paddle Worm,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.145968,-5.062731931,Eulalia clavigera,Emerald Green Paddle Worm,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14548234,-5.062420507,Eulalia clavigera,Emerald Green Paddle Worm,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14532142,-5.061805259,Eulalia clavigera,Emerald Green Paddle Worm,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14688744,-5.058174514,Eulalia clavigera,Emerald Green Paddle Worm,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.1461727,-5.0634675,Eulalia clavigera,Emerald Green Paddle Worm,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14544455,-5.061647443,Eulalia clavigera,Emerald Green Paddle Worm,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14588461,-5.062301544,Disporella hispida,Encrusting Bryozoan,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14583338,-5.061723786,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14574097,-5.062216893,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14561863,-5.062283194,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14549565,-5.06202327,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14586192,-5.062184152,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.1464137,-5.0622086,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14560283,-5.062450734,Hediste diversicolor,Estuary Ragworm,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14566477,-5.061501709,Trivia monacha,European Cowrie,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14581351,-5.062384112,Carcinus maenas,European Green Crab,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14571012,-5.062747233,Carcinus maenas,European Green Crab,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14578018,-5.062424892,Carcinus maenas,European Green Crab,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14581383,-5.0623805,Carcinus maenas,European Green Crab,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14567848,-5.062226377,Carcinus maenas,European Green Crab,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14571875,-5.062341448,Carcinus maenas,European Green Crab,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14695089,-5.05827213,Carcinus maenas,European Green Crab,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.1463064,-5.06023059,Carcinus maenas,European Green Crab,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14550584,-5.06198203,Calliostoma zizyphinum,European Painted Top Shell,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14536269,-5.062607573,Calliostoma zizyphinum,European Painted Top Shell,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14549887,-5.06153172,Calliostoma zizyphinum,European Painted Top Shell,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14653426,-5.059000496,Calliostoma zizyphinum,European Painted Top Shell,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14533472,-5.061861168,Calliostoma zizyphinum,European Painted Top Shell,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14597978,-5.061937903,Calliostoma zizyphinum,European Painted Top Shell,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14566586,-5.06225121,Ocenebra erinaceus,European Sting Winkle,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14583715,-5.062611206,Ocenebra erinaceus,European Sting Winkle,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14589469,-5.061536869,Ocenebra erinaceus,European Sting Winkle,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14564447,-5.062045725,Ocenebra erinaceus,European Sting Winkle,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14540981,-5.06198337,Ocenebra erinaceus,European Sting Winkle,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14553218,-5.061871894,Ocenebra erinaceus,European Sting Winkle,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14682022,-5.058177923,Ocenebra erinaceus,European Sting Winkle,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14542711,-5.061734766,Ocenebra erinaceus,European Sting Winkle,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.1456,-5.062402833,Mastocarpus stellatus,False Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14550928,-5.062195554,Mastocarpus stellatus,False Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14717222,-5.058002778,Mastocarpus stellatus,False Irish Moss,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14542878,-5.062253187,Mastocarpus stellatus,False Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14549481,-5.061860771,Mastocarpus stellatus,False Irish Moss,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14664154,-5.058387493,Mastocarpus stellatus,False Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14584209,-5.062250421,Acromegalomma,Fan Worm,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.147325,-5.059547222,Acromegalomma,Fan Worm,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.1457272,-5.0622057,Sabellida,Feather Duster Worms,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14535003,-5.062214759,Sabellida,Feather Duster Worms,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14541203,-5.062039329,Harmothoe imbricata,Fifteen-scaled Worms,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14727778,-5.059866667,Ciliata mustela,Five-bearded Rockling,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.1455805,-5.0613805,Ciliata mustela,Five-bearded Rockling,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14592877,-5.063589562,Littorina obtusata,Flat Periwinkle,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14569754,-5.062830756,Littorina obtusata,Flat Periwinkle,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14548003,-5.06210124,Littorina obtusata,Flat Periwinkle,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14542364,-5.061799038,Littorina obtusata,Flat Periwinkle,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14583756,-5.06121036,Littorina obtusata,Flat Periwinkle,MG
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14552398,-5.061603518,Fucales,Fucoids,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14596912,-5.06246483,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14591241,-5.06259209,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14745556,-5.057730556,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14533895,-5.06205401,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.1468796,-5.058497731,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14537164,-5.061997596,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14685464,-5.058264604,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14542358,-5.062505649,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14540955,-5.062007848,Saccorhiza polyschides,Furbelows,CFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14551158,-5.062882838,Gastropoda,Gastropods,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.145695,-5.062923333,Gastropoda,Gastropods,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14592977,-5.062366091,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14559843,-5.062812679,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14556105,-5.06240339,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14581419,-5.062213917,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14553167,-5.062037138,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14594432,-5.061289545,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14580305,-5.062107296,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14548603,-5.062322135,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14553954,-5.06131321,Bunodactis verrucosa,Gem Anemone,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.1454911,-5.0618733,Gobius cobitis,Giant Goby,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14660778,-5.05982973,Gobius cobitis,Giant Goby,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14556946,-5.061211651,Nymphon gracile,Gracile Sea Spider,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14540489,-5.062724585,Pecten maximus,Great Scallop,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14661604,-5.059871705,Pecten maximus,Great Scallop,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14553569,-5.062370282,Chlorophyta,Green Algae,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14545577,-5.062318398,Chlorophyta,Green Algae,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14532486,-5.061909188,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14538777,-5.061987212,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14537497,-5.061956048,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14528557,-5.063414164,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.1458618,-5.063659791,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14549094,-5.06144088,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14559167,-5.061383333,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14558458,-5.06142185,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14802544,-5.056884982,Psammechinus miliaris,Green Sea Urchin,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14544982,-5.06213363,Lepidochitona cinerea,Grey Mail-shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14546277,-5.061987982,Lepidochitona cinerea,Grey Mail-shell,MG
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14691965,-5.058494381,Lepidochitona cinerea,Grey Mail-shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14533091,-5.06191502,Lepidochitona cinerea,Grey Mail-shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14567064,-5.062442373,Steromphala cineraria,Grey Topshell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14580184,-5.061616397,Steromphala cineraria,Grey Topshell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14574215,-5.06356851,Steromphala cineraria,Grey Topshell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14575161,-5.061844988,Steromphala cineraria,Grey Topshell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14690009,-5.058444257,Steromphala cineraria,Grey Topshell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14542916,-5.06238889,Steromphala cineraria,Grey Topshell,MG
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14536236,-5.061818048,Ulva intestinalis,Gutweed,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14570285,-5.062125078,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14571301,-5.062121849,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.1467742,-5.058411702,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14567445,-5.06174324,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.1458555,-5.061572167,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14543825,-5.062251259,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14556579,-5.06217232,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14545305,-5.062247152,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14553223,-5.06209881,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14538265,-5.062058632,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14575467,-5.06158029,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14553305,-5.062113963,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14538062,-5.061833188,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14566142,-5.061718421,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14591856,-5.06079784,Porcellana platycheles,Hairy Porcelain Crab,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14537846,-5.061809257,Cladostephus spongiosus,Hairy Sand Weed,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.1454918,-5.062512678,Electra pilosa,Hairy Sea-mat,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.1460277,-5.06190883,Asparagopsis armata,Harpoonweed,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.1462098,-5.0633928,Asparagopsis armata,Harpoonweed,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14536964,-5.061827214,Asparagopsis armata,Harpoonweed,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.1461966,-5.0626984,Asparagopsis armata,Harpoonweed,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.1454129,-5.061874,Asparagopsis armata,Harpoonweed,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14579186,-5.062220687,Paguroidea,Hermit Crabs,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14560708,-5.06219443,Paguroidea,Hermit Crabs,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14545908,-5.06226473,Heterotremata,Heterotrematan Crabs,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14561127,-5.062249388,Sabellariidae,Honeycomb Worms,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14567894,-5.061444033,Hydrozoa,Hydrozoans,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14560673,-5.062490143,Chondrus crispus,Irish Moss,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14537799,-5.062658562,Chondrus crispus,Irish Moss,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14581532,-5.062119663,Chondrus crispus,Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14568121,-5.062276275,Chondrus crispus,Irish Moss,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14556188,-5.062034659,Chondrus crispus,Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14678472,-5.058354552,Chondrus crispus,Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14563475,-5.06216728,Chondrus crispus,Irish Moss,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14583059,-5.061774878,Chondrus crispus,Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.1458945,-5.0609445,Chondrus crispus,Irish Moss,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14538314,-5.062044226,Chondrus crispus,Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.1457895,-5.062189987,Chondrus crispus,Irish Moss,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14591438,-5.06182502,Sargassum muticum,Japanese Wireweed,CFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14555243,-5.061726719,Spirobranchus triqueter,Keeled Tubeworm,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.1458859,-5.06175817,Spirobranchus triqueter,Keeled Tubeworm,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14556754,-5.062260982,Spirobranchus triqueter,Keeled Tubeworm,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14520788,-5.062696422,Spirobranchus triqueter,Keeled Tubeworm,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14680455,-5.058332136,Spirobranchus triqueter,Keeled Tubeworm,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.1455054,-5.062582749,Laminariales,Kelp,CFM
2024-10-19,research,"Castle Beach, Falmouth",50.14552853,-5.06255394,Membranipora membranacea,Kelp Lace Bryozoan,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14558209,-5.06222494,Membranipora membranacea,Kelp Lace Bryozoan,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.14550557,-5.062291602,Membranipora membranacea,Kelp Lace Bryozoan,SSF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14565418,-5.061447348,Membranipora membranacea,Kelp Lace Bryozoan,SSF
2024-10-19,research,"Castle Beach, Falmouth",50.1459628,-5.0628162,Ascophyllum nodosum,Knotted Wrack,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14573167,-5.062556667,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14581475,-5.062125092,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14570625,-5.06276587,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14571003,-5.062614318,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14581775,-5.062419177,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14572027,-5.062295455,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14581519,-5.062193574,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14560154,-5.062253856,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.1455881,-5.06267174,Phorcus lineatus,Lined Top Shell,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14587499,-5.06181765,Taurulus bubalis,Longspined Bullhead,MPS
2024-10-19,research,"Castle Beach, Falmouth",50.14573039,-5.06130726,Taurulus bubalis,Longspined Bullhead,MPS
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14547659,-5.06163498,Arenicolidae,Lugworms,DDF
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14554809,-5.061990337,Lithothamnion,Maerl,TFM
2024-10-19,needs_id,"Castle Beach, Falmouth",50.14557588,-5.06209404,Lithothamnion,Maerl,TFM
2024-10-19,research,"Castle Beach, Falmouth",50.14547266,-5.062500394,Idotea neglecta,Marine Isopod,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14571167,-5.062333559,Coryphoblennius galerita,Montagu's Blenny,MG
2024-10-19,research,"Castle Beach, Falmouth",50.1456999,-5.06197322,Coryphoblennius galerita,Montagu's Blenny,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14571774,-5.061730227,Coryphoblennius galerita,Montagu's Blenny,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14565749,-5.062301258,Coryphoblennius galerita,Montagu's Blenny,MG
2024-10-19,research,"Castle Beach, Falmouth",50.14566101,-5.06219289,Coryphoblennius galerita,Montagu's Blenny,MG
